time,dir,entry,sl,tp,result,R,exit,exit_time
2025-12-18 13:15:00,short,1.17224,1.1754975,1.1657249999999997,loss,-1.0,1.1754975,2025-12-18 13:30:00
2026-01-08 02:45:00,short,1.16802,1.1698724999999999,1.1643150000000004,win,2.0,1.1643150000000004,2026-01-08 19:00:00
2026-04-20 10:00:00,short,1.1767,1.1810774999999998,1.1679450000000007,win,2.0,1.1679450000000007,2026-04-23 14:00:00
2026-05-04 09:15:00,short,1.17355,1.17978,1.1610900000000002,win,2.0,1.1610900000000002,2026-05-18 03:30:00
2026-06-02 17:00:00,long,1.16416,1.16264,1.1672000000000005,loss,-1.0,1.16264,2026-06-02 20:00:00
2026-06-05 10:00:00,short,1.16261,1.163665,1.1604999999999999,loss,-1.0,1.163665,2026-06-05 10:30:00
2026-07-20 04:00:00,short,1.14319,1.1444575,1.140655,loss,-1.0,1.1444575,2026-07-20 07:30:00
2026-09-01 16:30:00,short,1.16012,1.1612675,1.1578250000000003,win,2.0,1.1578250000000003,2026-09-02 04:30:00
