time,dir,entry,sl,tp,result,R,exit,exit_time
2025-05-07 09:00:00,long,1.33347,1.32695,1.3465099999999997,loss,-1.0,1.32695,2025-05-08 07:00:00
2025-06-09 12:00:00,long,1.35419,1.3510125,1.3605450000000001,loss,-1.0,1.3510125,2025-06-10 06:30:00
2025-10-06 13:30:00,short,1.34613,1.3493225,1.3397450000000002,win,2.0,1.3397450000000002,2025-10-07 11:30:00
2025-11-27 07:30:00,long,1.3238699999999999,1.3096275,1.3523549999999998,win,2.0,1.3523549999999998,2025-12-23 21:30:00
2025-12-16 19:00:00,long,1.34127,1.3343375000000002,1.3551349999999995,loss,-1.0,1.3343375000000002,2025-12-17 07:00:00
2026-03-03 18:30:00,short,1.33536,1.3443075,1.3174650000000003,loss,-1.0,1.3443075,2026-03-09 22:30:00
2026-05-08 08:00:00,short,1.35732,1.36484,1.3422800000000001,loss,-1.0,1.36484,2026-05-11 18:00:00
2026-06-25 04:00:00,short,1.3176700000000001,1.3218575000000001,1.309295,loss,-1.0,1.3218575000000001,2026-06-25 17:00:00
2026-07-24 10:00:00,short,1.334,1.3400850000000002,1.3218299999999998,loss,-1.0,1.3400850000000002,2026-07-30 13:30:00
